"","unique_key","created_date","closed_date","agency","complaint_type","descriptor","borough","incident_zip","latitude","longitude","location"
"1",33433920,2016-05-25 22:18:00,2016-06-01 19:09:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"2",34655649,2016-10-28 10:27:00,2016-10-31 14:09:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","",NA,NA,""
"3",33957287,2016-07-28 17:46:00,2016-07-29 11:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"4",34343847,2016-09-17 14:22:00,2016-09-20 14:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"5",35016002,2016-12-14 17:06:00,2016-12-20 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"6",33207906,2016-04-25 10:46:00,2016-04-27 08:08:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"7",33632413,2016-06-18 09:50:00,2016-06-20 15:45:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","",NA,NA,""
"8",33135358,2016-04-14 16:15:00,2016-04-21 09:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"9",32544377,2016-01-27 01:10:00,2016-01-28 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"10",35080583,2016-12-21 20:38:00,2016-12-22 11:33:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"11",33437516,2016-05-25 06:26:00,2016-05-27 12:45:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","",NA,NA,""
"12",33108510,2016-04-11 08:18:00,2016-04-13 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","",NA,NA,""
"13",33381375,2016-05-18 12:55:00,2016-05-18 16:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",NA,NA,""
"14",33480413,2016-05-31 12:45:00,2016-06-03 12:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",NA,NA,""
"15",34651806,2016-10-28 17:54:00,2016-11-02 13:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7483613264018,-73.9902843833522,"(40.7483613264018, -73.99028438335218)"
"16",33331141,2016-05-11 17:08:00,2016-05-18 16:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7489013727457,-73.9842354540547,"(40.74890137274572, -73.9842354540547)"
"17",32730307,2016-02-20 14:57:00,2016-02-23 13:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7521741013365,-73.9954667485404,"(40.7521741013365, -73.99546674854041)"
"18",33371581,2016-05-16 08:54:00,2016-05-20 15:45:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10001",40.7444447353006,-73.9925044021292,"(40.74444473530057, -73.99250440212924)"
"19",34705071,2016-11-04 11:06:00,2016-11-09 12:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7447189347596,-73.9890615066523,"(40.74471893475964, -73.98906150665235)"
"20",34367547,2016-09-20 21:46:00,2016-09-21 12:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.745641595954,-73.9953444896699,"(40.74564159595397, -73.99534448966986)"
"21",33817219,2016-07-11 18:12:00,2016-07-13 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7464650201367,-73.995329996259,"(40.74646502013668, -73.99532999625902)"
"22",33849409,2016-07-15 17:44:00,2016-07-19 10:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.746651147966,-73.988148118105,"(40.74665114796602, -73.98814811810497)"
"23",33597604,2016-06-14 07:33:00,2016-06-15 12:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7466542213197,-73.9919519799629,"(40.74665422131971, -73.99195197996293)"
"24",33029527,2016-03-31 19:33:00,2016-04-05 09:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.746749770198,-73.9864374427108,"(40.74674977019799, -73.98643744271078)"
"25",34441522,2016-09-30 12:03:00,2016-10-03 16:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.747085242222,-73.9934568812907,"(40.74708524222202, -73.99345688129068)"
"26",33331035,2016-05-11 19:29:00,2016-05-16 20:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7471890465352,-73.9874659201645,"(40.74718904653525, -73.98746592016448)"
"27",33334235,2016-05-11 19:32:00,2016-05-16 21:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7475100510939,-73.9863145811157,"(40.74751005109395, -73.98631458111575)"
"28",33116825,2016-04-12 21:41:00,2016-04-17 22:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7477928428857,-73.987029112807,"(40.74779284288568, -73.98702911280704)"
"29",34818696,2016-11-19 08:15:00,2016-12-08 13:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7478346262366,-73.9947813259357,"(40.74783462623656, -73.99478132593568)"
"30",33334249,2016-05-11 14:32:00,2016-05-18 09:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7478892919542,-73.9910531786749,"(40.74788929195419, -73.99105317867493)"
"31",33327867,2016-05-11 18:27:00,2016-05-16 21:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7482621035776,-73.9862422453283,"(40.74826210357762, -73.98624224532828)"
"32",34921711,2016-12-04 17:27:00,2016-12-21 11:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7483334867439,-73.9864082477425,"(40.74833348674394, -73.98640824774252)"
"33",33146897,2016-04-16 09:47:00,2016-04-18 13:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7496900069263,-73.9934313614586,"(40.74969000692627, -73.99343136145863)"
"34",33335263,2016-05-11 18:25:00,2016-05-16 21:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7497941799773,-73.9914860205715,"(40.74979417997734, -73.99148602057147)"
"35",34148170,2016-08-22 09:04:00,2016-08-24 13:00:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10001",40.7502939232466,-73.9948424892493,"(40.75029392324656, -73.99484248924927)"
"36",33340394,2016-05-12 16:41:00,2016-05-23 17:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7506587287638,-73.9908759561977,"(40.75065872876379, -73.99087595619766)"
"37",33336217,2016-05-12 15:50:00,2016-05-16 16:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.750933410922,-74.0059551955435,"(40.75093341092195, -74.00595519554346)"
"38",32779809,2016-02-26 08:18:00,2016-03-01 13:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7514468237268,-74.0014292579447,"(40.75144682372682, -74.00142925794471)"
"39",33343443,2016-05-12 17:13:00,2016-05-23 13:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7523577948826,-73.9917744358472,"(40.75235779488262, -73.99177443584718)"
"40",33338278,2016-05-12 17:06:00,2016-05-23 13:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7523577948826,-73.9917744358472,"(40.75235779488262, -73.99177443584718)"
"41",33337300,2016-05-12 16:53:00,2016-05-23 13:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7523577948826,-73.9917744358472,"(40.75235779488262, -73.99177443584718)"
"42",33341366,2016-05-12 16:28:00,2016-05-23 13:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7525170840268,-73.9932145249769,"(40.75251708402679, -73.99321452497686)"
"43",32831046,2016-03-04 16:44:00,2016-03-08 11:45:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10001",40.7545840746537,-73.9991445704893,"(40.75458407465372, -73.99914457048935)"
"44",33240619,2016-04-29 11:23:00,2016-05-04 10:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7557807698175,-74.0019852096343,"(40.755780769817505, -74.0019852096343)"
"45",33545757,2016-06-08 12:59:00,2016-06-14 14:00:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10001",40.7570213063621,-74.0049270211256,"(40.75702130636213, -74.00492702112555)"
"46",34381130,2016-09-22 14:33:00,2016-09-23 14:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7449768374535,-73.9880184960357,"(40.744976837453535, -73.98801849603574)"
"47",34891392,2016-11-29 11:16:00,2016-12-10 12:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7455286606018,-73.9893248246202,"(40.745528660601764, -73.98932482462016)"
"48",34771211,2016-11-13 14:42:00,2016-11-16 17:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7459847195782,-73.9961564774907,"(40.745984719578225, -73.99615647749074)"
"49",32396185,2016-01-12 14:33:00,2016-01-13 14:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10001",40.7469037249552,-73.9887471656999,"(40.746903724955175, -73.98874716569993)"
"50",34892867,2016-11-29 00:33:00,2016-12-01 00:15:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10001",40.7538317961809,-74.0071393268582,"(40.753831796180926, -74.00713932685815)"
"51",34695430,2016-11-03 05:03:00,2016-11-04 21:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.715347459445,-73.9907978224825,"(40.715347459445, -73.9907978224825)"
"52",33158564,2016-04-18 11:42:00,2016-04-20 10:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7122089492322,-73.9807127688395,"(40.7122089492322, -73.98071276883954)"
"53",32384131,2016-01-10 14:39:00,2016-01-13 13:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7139065361842,-73.9918080386684,"(40.71390653618416, -73.9918080386684)"
"54",32966988,2016-03-22 18:04:00,2016-03-23 11:15:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10002",40.7141673532399,-73.9927747411938,"(40.71416735323988, -73.9927747411938)"
"55",32970122,2016-03-23 18:25:00,2016-03-28 11:30:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10002",40.7141673532399,-73.9927747411938,"(40.71416735323988, -73.9927747411938)"
"56",33089511,2016-04-08 21:44:00,2016-04-12 16:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7141673532399,-73.9927747411938,"(40.71416735323988, -73.9927747411938)"
"57",33784469,2016-07-07 11:19:00,2016-07-08 12:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7163549049055,-73.9924209850308,"(40.7163549049055, -73.99242098503083)"
"58",34214038,2016-08-31 09:32:00,2016-09-01 11:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7172577297952,-73.9898127424013,"(40.71725772979523, -73.9898127424013)"
"59",34237678,2016-09-03 08:04:00,2016-09-06 11:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7194812320696,-73.9931493457646,"(40.7194812320696, -73.99314934576456)"
"60",35088563,2016-12-22 19:54:00,2016-12-23 09:33:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7197799187251,-73.9873412040529,"(40.7197799187251, -73.98734120405288)"
"61",34131483,2016-08-19 09:29:00,2016-08-24 11:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7198727832869,-73.9837047987757,"(40.7198727832869, -73.98370479877566)"
"62",35088543,2016-12-22 19:55:00,2016-12-23 09:31:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7203340566084,-73.9848302423423,"(40.72033405660837, -73.9848302423423)"
"63",35079574,2016-12-21 23:24:00,2016-12-22 11:37:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7210091659663,-73.984079710178,"(40.721009165966294, -73.984079710178)"
"64",33339354,2016-05-12 19:28:00,2016-05-21 00:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7136371138973,-73.9870610098701,"(40.71363711389729, -73.98706100987009)"
"65",33787761,2016-07-07 17:11:00,2016-07-11 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7138489496995,-73.9925980228424,"(40.71384894969953, -73.99259802284243)"
"66",33486453,2016-06-01 20:11:00,2016-06-04 01:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7138955795362,-73.9921290811602,"(40.71389557953618, -73.99212908116016)"
"67",33213706,2016-04-25 17:05:00,2016-04-26 11:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7139065481236,-73.9919775772771,"(40.71390654812355, -73.99197757727711)"
"68",32600003,2016-02-04 13:59:00,2016-02-05 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7139202485873,-73.9916493199537,"(40.71392024858725, -73.99164931995368)"
"69",32685995,2016-02-15 16:39:00,2016-02-19 14:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7139202485873,-73.9916493199537,"(40.71392024858725, -73.99164931995368)"
"70",32476874,2016-01-22 10:01:00,2016-01-25 14:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7139202485873,-73.9916493199537,"(40.71392024858725, -73.99164931995368)"
"71",33754564,2016-07-04 13:56:00,2016-07-06 14:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7139202485873,-73.9916493199537,"(40.71392024858725, -73.99164931995368)"
"72",33644698,2016-06-20 22:01:00,2016-06-21 14:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7139202485873,-73.9916493199537,"(40.71392024858725, -73.99164931995368)"
"73",33760579,2016-07-05 20:08:00,2016-07-08 12:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.71405188281,-73.9901992041006,"(40.71405188280998, -73.99019920410063)"
"74",33690741,2016-06-25 18:31:00,2016-06-28 16:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.71405188281,-73.9901992041006,"(40.71405188280998, -73.99019920410063)"
"75",33700249,2016-06-27 19:59:00,2016-06-30 22:26:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.71405188281,-73.9901992041006,"(40.71405188280998, -73.99019920410063)"
"76",34883693,2016-11-28 20:18:00,2016-12-10 09:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.714051893186,-73.9903218493188,"(40.71405189318597, -73.99032184931882)"
"77",34845745,2016-11-22 20:57:00,2016-11-23 22:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.714051893186,-73.9903218493188,"(40.71405189318597, -73.99032184931882)"
"78",35135394,2016-12-30 21:22:00,2017-01-13 11:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.714051893186,-73.9903218493188,"(40.71405189318597, -73.99032184931882)"
"79",34844530,2016-11-22 20:54:00,2016-11-23 22:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.714051893186,-73.9903218493188,"(40.71405189318597, -73.99032184931882)"
"80",33940402,2016-07-26 12:57:00,2016-07-27 15:45:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10002",40.7141588220353,-73.9890196280461,"(40.71415882203534, -73.98901962804608)"
"81",34836636,2016-11-21 10:02:00,2016-11-22 14:04:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7144822710076,-73.9851598326119,"(40.71448227100765, -73.98515983261188)"
"82",32829451,2016-03-04 16:25:00,2016-03-07 13:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7144850157687,-73.9851598320008,"(40.71448501576874, -73.98515983200078)"
"83",32877659,2016-03-10 06:19:00,2016-03-15 10:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7152294387549,-73.9908483406417,"(40.715229438754854, -73.9908483406417)"
"84",35018604,2016-12-15 09:09:00,2016-12-16 23:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7155670295607,-73.9906643222773,"(40.71556702956068, -73.99066432227733)"
"85",35115411,2016-12-27 14:16:00,NA,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7155670295607,-73.9906643222773,"(40.71556702956068, -73.99066432227733)"
"86",34211908,2016-08-31 07:41:00,2016-09-01 12:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7156053970198,-73.9899608941014,"(40.71560539701979, -73.98996089410137)"
"87",33372170,2016-05-17 20:20:00,2016-05-24 23:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7158497964246,-73.9913893519097,"(40.71584979642465, -73.99138935190972)"
"88",34740713,2016-11-09 14:16:00,2016-11-14 18:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7163384337237,-73.9923813062069,"(40.71633843372367, -73.99238130620685)"
"89",35034918,2016-12-17 14:01:00,2016-12-20 13:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7179682768829,-73.9864577291793,"(40.71796827688294, -73.98645772917935)"
"90",35036517,2016-12-17 11:00:00,2016-12-20 13:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7179682768829,-73.9864577291793,"(40.71796827688294, -73.98645772917935)"
"91",32461885,2016-01-20 09:28:00,2016-01-22 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7181491975085,-73.9845998638433,"(40.71814919750854, -73.98459986384334)"
"92",35086521,2016-12-22 19:52:00,2016-12-23 09:34:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7187285479292,-73.9862266969104,"(40.718728547929224, -73.9862266969104)"
"93",35081756,2016-12-22 19:47:00,2016-12-23 09:35:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7195734029053,-73.9823376252159,"(40.71957340290527, -73.98233762521586)"
"94",33730816,2016-06-30 10:52:00,2016-07-06 08:45:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10002",40.7195981096094,-73.9823628712564,"(40.71959810960944, -73.98236287125637)"
"95",34687980,2016-11-02 10:56:00,2016-11-04 21:00:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10002",40.7199351051581,-73.978751643713,"(40.71993510515809, -73.97875164371303)"
"96",32969728,2016-03-23 05:39:00,2016-03-23 14:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7204222805838,-73.9881708201884,"(40.72042228058381, -73.98817082018844)"
"97",34898876,2016-11-30 20:43:00,2016-12-28 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7208418755947,-73.9851259483054,"(40.72084187559473, -73.98512594830538)"
"98",33373311,2016-05-17 13:32:00,2016-05-19 11:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7210645226136,-73.9878676684754,"(40.72106452261362, -73.98786766847537)"
"99",33847085,2016-07-15 10:21:00,2016-07-18 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7213250454043,-73.9858581844959,"(40.72132504540433, -73.98585818449594)"
"100",33337270,2016-05-12 13:28:00,2016-05-17 12:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7213641636636,-73.9936181412694,"(40.72136416366356, -73.99361814126941)"
"101",33343426,2016-05-12 13:37:00,2016-05-17 12:30:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7213641636636,-73.9936181412694,"(40.72136416366356, -73.99361814126941)"
"102",33342407,2016-05-12 00:52:00,2016-05-19 19:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7232194639212,-73.991240483676,"(40.72321946392125, -73.99124048367604)"
"103",35055826,2016-12-19 15:09:00,2016-12-21 08:38:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7240210056095,-73.9922505488649,"(40.72402100560953, -73.99225054886486)"
"104",33336218,2016-05-12 15:39:00,2016-05-16 12:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7135472082926,-73.9964216724693,"(40.713547208292574, -73.99642167246927)"
"105",33343526,2016-05-12 01:00:00,2016-05-16 19:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7135472082926,-73.9964216724693,"(40.713547208292574, -73.99642167246927)"
"106",33977543,2016-07-31 19:42:00,2016-08-01 12:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7140107585011,-73.9907691493462,"(40.714010758501146, -73.99076914934619)"
"107",33874030,2016-07-18 09:05:00,2016-07-19 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7159536535679,-73.9867214725265,"(40.715953653567944, -73.98672147252647)"
"108",33281435,2016-05-05 15:41:00,2016-05-10 11:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7159536535679,-73.9867214725265,"(40.715953653567944, -73.98672147252647)"
"109",33706725,2016-06-28 11:51:00,2016-06-29 15:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7178944836083,-73.9894735475651,"(40.717894483608326, -73.98947354756511)"
"110",34381179,2016-09-22 05:25:00,2016-09-22 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7195443602433,-73.9931276942181,"(40.719544360243304, -73.99312769421807)"
"111",32331928,2016-01-04 10:35:00,2016-01-05 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7199558443148,-73.989992706582,"(40.719955844314796, -73.98999270658202)"
"112",32403014,2016-01-12 17:53:00,2016-01-13 15:45:00,"DEP","Air Quality","Air: Smoke, Vehicular (AA4)","MANHATTAN","10002",40.7211710947231,-73.983993089152,"(40.721171094723076, -73.98399308915197)"
"113",33537512,2016-06-07 00:32:00,2016-06-08 13:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10002",40.7215032054899,-73.9839569332294,"(40.721503205489924, -73.98395693322941)"
"114",33327861,2016-05-11 22:17:00,2016-05-17 01:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.7328338403682,-73.986111926261,"(40.7328338403682, -73.986111926261)"
"115",33329929,2016-05-11 22:00:00,2016-05-14 15:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.73316383318,-73.9929603102192,"(40.73316383318, -73.99296031021925)"
"116",34695491,2016-11-03 11:18:00,2016-11-04 15:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.73316383318,-73.9929603102192,"(40.73316383318, -73.99296031021925)"
"117",33335168,2016-05-11 22:43:00,2016-05-14 15:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.731777821688,-73.9946202157153,"(40.731777821688, -73.99462021571527)"
"118",33329928,2016-05-11 22:39:00,2016-05-14 15:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.731777821688,-73.9946202157153,"(40.731777821688, -73.99462021571527)"
"119",33322834,2016-05-10 10:41:00,2016-05-11 14:45:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.731777821688,-73.9946202157153,"(40.731777821688, -73.99462021571527)"
"120",33246271,2016-04-30 14:10:00,2016-05-04 11:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.731777821688,-73.9946202157153,"(40.731777821688, -73.99462021571527)"
"121",33250306,2016-04-30 14:02:00,2016-05-04 11:00:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.731777821688,-73.9946202157153,"(40.731777821688, -73.99462021571527)"
"122",33329875,2016-05-11 17:49:00,2016-05-18 09:15:00,"DEP","Air Quality","Air: Odor/Fumes, Vehicle Idling (AD3)","MANHATTAN","10003",40.731777821688,-73.9946202157153,"(40.731777821688, -73.99462021571527)"
